Gal,Galaxy Name,m-M,err,distancempc,err,Method,M.,REFCODE,Notes,RA,Dec,GLON,GLAT,Type (RC3),velocitykms
3399,NGC 5630,33.05,0.8,40.7,16.3,IRAS,4,1997ApJS..109..333W,"A82, H",14:27:36.6,+41:15:27.9,74.7,65.7,S..8*,2757
3400,UKS 1424-460,27.48,0.8,3.1,1.2,Tully est,2,1988NBGC.C....0000T,,14:28:03.7,-46:18:06.0,319.8,13.4,IBS9,256
3401,KUG 1425+271,34.47,0.4,78.3,15.7,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:28:10.1,+26:56:09.0,38,68.5,S?,4450
3401,KUG 1425+271,34.53,0.4,80.5,16.1,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:28:10.1,+26:56:09.0,38,68.5,S?,4450
3401,KUG 1425+271,34.75,0.4,89.1,17.8,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:28:10.1,+26:56:09.0,38,68.5,S?,4450
3401,KUG 1425+271,33.88,0.8,59.7,23.9,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:28:10.1,+26:56:09.0,38,68.5,S?,4450
3402,ESO 511- G 042,35.31,0.43,115.4,24.8,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:28:14.1,-23:52:22.9,329.8,33.9,S..5./,7042
3402,ESO 511- G 042,35.58,0.43,130.4,28,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:28:14.1,-23:52:22.9,329.8,33.9,S..5./,7042
3402,ESO 511- G 042,35.64,0.43,134.4,28.9,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:28:14.1,-23:52:22.9,329.8,33.9,S..5./,7042
3402,ESO 511- G 042,34.92,0.8,96.4,38.6,IRAS,4,1997ApJS..109..333W,"MAT, I",14:28:14.1,-23:52:22.9,329.8,33.9,S..5./,7042
3403,NGC 5629,34,0.4,63.1,12.6,"D-Sigma, raw",3,1997ApJS..109..333W,"Edat, B",14:28:16.4,+25:50:55.6,35.1,68.3,L,4556
3403,NGC 5629,34.34,0.4,73.7,14.7,"D-Sigma, cor",3,1997ApJS..109..333W,"Edat, B",14:28:16.4,+25:50:55.6,35.1,68.3,L,4556
3404,IC 1014,31.92,0.4,24.2,4.8,Tully-Fisher,1,1988NBGC.C....0000T,B,14:28:18.4,+13:46:48.8,7.2,63.8,S..8,1313
3405,KUG 1426+274A,34.96,0.4,98,19.6,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:28:30.8,+27:15:57.5,38.9,68.4,S?,3882
3405,KUG 1426+274A,35.07,0.4,103.2,20.6,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:28:30.8,+27:15:57.5,38.9,68.4,S?,3882
3405,KUG 1426+274A,35.39,0.4,119.7,23.9,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:28:30.8,+27:15:57.5,38.9,68.4,S?,3882
3405,KUG 1426+274A,33.68,0.8,54.3,21.7,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:28:30.8,+27:15:57.5,38.9,68.4,S?,3882
3406,IC 4421,33.08,0.4,41.2,8.2,"D-Sigma, raw",3,1997ApJS..109..333W,"Edat, B",14:28:31.3,-37:35:01.5,323.4,21.4,E?,3526
3406,IC 4421,33.41,0.4,48.1,9.6,"D-Sigma, cor",3,1997ApJS..109..333W,"Edat, B",14:28:31.3,-37:35:01.5,323.4,21.4,E?,3526
3407,IC 4442,34.1,0.4,66.1,13.2,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:28:45.3,+28:57:51.2,43.5,68.5,SB.1,4277
3407,IC 4442,34.24,0.4,70.5,14.1,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:28:45.3,+28:57:51.2,43.5,68.5,SB.1,4277
3407,IC 4442,34.27,0.4,71.6,14.3,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:28:45.3,+28:57:51.2,43.5,68.5,SB.1,4277
3407,IC 4442,33.81,0.8,57.7,23.1,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:28:45.3,+28:57:51.2,43.5,68.5,SB.1,4277
3408,UGC 09294,33.78,0.4,56.9,11.4,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:28:56.9,+25:33:12.0,34.3,68.1,SXS4,4195
3408,UGC 09294,33.86,0.4,59,11.8,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:28:56.9,+25:33:12.0,34.3,68.1,SXS4,4195
3408,UGC 09294,34.04,0.4,64.2,12.8,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:28:56.9,+25:33:12.0,34.3,68.1,SXS4,4195
3408,UGC 09294,33.76,0.8,56.4,22.6,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:28:56.9,+25:33:12.0,34.3,68.1,SXS4,4195
3409,NGC 5637,33.84,0.4,58.7,11.7,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:28:59.6,+23:11:29.4,28.2,67.6,S?,5292
3409,NGC 5637,33.98,0.4,62.6,12.5,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:28:59.6,+23:11:29.4,28.2,67.6,S?,5292
3409,NGC 5637,34.11,0.4,66.5,13.3,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:28:59.6,+23:11:29.4,28.2,67.6,S?,5292
3409,NGC 5637,34.25,0.8,70.9,28.4,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:28:59.6,+23:11:29.4,28.2,67.6,S?,5292
3410,NGC 5641,34.06,0.4,65,13,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:29:16.6,+28:49:18.9,43.2,68.4,PSXR2,4414
3410,NGC 5641,34.23,0.4,70.2,14,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:29:16.6,+28:49:18.9,43.2,68.4,PSXR2,4414
3410,NGC 5641,34.34,0.4,73.7,14.7,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:29:16.6,+28:49:18.9,43.2,68.4,PSXR2,4414
3410,NGC 5641,33.87,0.8,59.4,23.8,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:29:16.6,+28:49:18.9,43.2,68.4,PSXR2,4414
3411,UGC 09299,32.58,0.38,32.9,6.2,"Tully-Fisher, inv",1,1997ApJS..109..333W,"CF, r",14:29:34.6,-00:01:05.8,347.9,54,SXS7P,1534
3411,UGC 09299,32.63,0.38,33.6,6.4,"Tully-Fisher, raw",1,1997ApJS..109..333W,"CF, r",14:29:34.6,-00:01:05.8,347.9,54,SXS7P,1534
3411,UGC 09299,32.68,0.38,34.3,6.5,"Tully-Fisher, cor",1,1997ApJS..109..333W,"CF, r",14:29:34.6,-00:01:05.8,347.9,54,SXS7P,1534
3411,UGC 09299,31.89,0.8,23.9,9.5,IRAS,4,1997ApJS..109..333W,"CF, r",14:29:34.6,-00:01:05.8,347.9,54,SXS7P,1534
3412,UGC 09309,34.87,0.38,94,17.9,"Tully-Fisher, raw",1,1997ApJS..109..333W,"CF, r",14:29:38.5,+10:35:02.7,2,61.6,S..4,10189
3412,UGC 09309,34.97,0.38,98.7,18.8,"Tully-Fisher, inv",1,1997ApJS..109..333W,"CF, r",14:29:38.5,+10:35:02.7,2,61.6,S..4,10189
3412,UGC 09309,35.1,0.38,104.7,19.9,"Tully-Fisher, cor",1,1997ApJS..109..333W,"CF, r",14:29:38.5,+10:35:02.7,2,61.6,S..4,10189
3412,UGC 09309,35.74,0.8,140.4,56.2,IRAS,4,1997ApJS..109..333W,"CF, r",14:29:38.5,+10:35:02.7,2,61.6,S..4,10189
3413,NGC 5638,32.27,0.8,28.4,11.4,Tully est,2,1988NBGC.C....0000T,B,14:29:40.4,+03:14:00.2,351.7,56.5,E.1,1806
3413,NGC 5638,31.39,0.4,19,3.8,"D-Sigma, raw",3,1997ApJS..109..333W,"Edat, B",14:29:40.4,+03:14:00.2,351.7,56.5,E.1,1806
3413,NGC 5638,31.61,0.4,21,4.2,"D-Sigma, cor",3,1997ApJS..109..333W,"Edat, B",14:29:40.4,+03:14:00.2,351.7,56.5,E.1,1806
3414,NGC 5660,32.85,0.4,37.2,7.4,Tully-Fisher,1,1988NBGC.C....0000T,B,14:29:49.8,+49:37:21.5,89.6,60.6,SXT5,2448
3415,"UGC 09324, DDO 192",33.13,0.4,42.3,8.5,Tully-Fisher,1,1988NBGC.C....0000T,B,14:29:50.8,+44:26:52.2,80.7,63.8,SB.9,2858
3416,UGC 09310,32.4,0.4,30.2,6,Tully-Fisher,1,1988NBGC.C....0000T,B,14:30:01.1,+03:13:14.0,351.8,56.4,SB.8,1842
3417,ESO 385- G 032,32.8,0.43,36.2,7.8,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:30:11.9,-36:57:51.7,324,21.8,SXS5*,2722
3417,ESO 385- G 032,32.99,0.43,39.6,8.5,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:30:11.9,-36:57:51.7,324,21.8,SXS5*,2722
3417,ESO 385- G 032,33.1,0.43,41.6,8.9,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:30:11.9,-36:57:51.7,324,21.8,SXS5*,2722
3417,ESO 385- G 032,32.71,0.8,34.9,13.9,IRAS,4,1997ApJS..109..333W,"MAT, I",14:30:11.9,-36:57:51.7,324,21.8,SXS5*,2722
3418,ESO 385- G 033,32.71,0.43,34.8,7.5,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:30:15.7,-34:14:09.3,325.2,24.3,SXS7P*,2903
3418,ESO 385- G 033,32.81,0.43,36.5,7.8,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:30:15.7,-34:14:09.3,325.2,24.3,SXS7P*,2903
3418,ESO 385- G 033,32.99,0.43,39.7,8.5,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:30:15.7,-34:14:09.3,325.2,24.3,SXS7P*,2903
3418,ESO 385- G 033,33.08,0.8,41.3,16.5,Tully est,2,1988NBGC.C....0000T,B,14:30:15.7,-34:14:09.3,325.2,24.3,SXS7P*,2903
3418,ESO 385- G 033,32.92,0.8,38.4,15.4,IRAS,4,1997ApJS..109..333W,"MAT, I",14:30:15.7,-34:14:09.3,325.2,24.3,SXS7P*,2903
3419,NGC 5645,31.97,0.4,24.8,5,Tully-Fisher,1,1988NBGC.C....0000T,B,14:30:39.4,+07:16:30.3,357.3,59.2,SBS7,1374
3420,ESO 511- G 046,32.85,0.43,37.2,8,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:30:43.3,-27:27:15.1,328.5,30.4,Sbc,4289
3420,ESO 511- G 046,32.92,0.43,38.4,8.3,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:30:43.3,-27:27:15.1,328.5,30.4,Sbc,4289
3420,ESO 511- G 046,33.09,0.43,41.4,8.9,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:30:43.3,-27:27:15.1,328.5,30.4,Sbc,4289
3420,ESO 511- G 046,33.88,0.8,59.7,23.9,IRAS,4,1997ApJS..109..333W,"MAT, I",14:30:43.3,-27:27:15.1,328.5,30.4,Sbc,4289
3421,NGC 5657,33.43,0.4,48.5,9.7,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:30:43.6,+29:10:50.6,44.1,68.1,SB.3*,3974
3421,NGC 5657,33.57,0.4,51.8,10.4,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:30:43.6,+29:10:50.6,44.1,68.1,SB.3*,3974
3421,NGC 5657,33.7,0.4,54.9,11,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:30:43.6,+29:10:50.6,44.1,68.1,SB.3*,3974
3421,NGC 5657,33.66,0.8,54,21.6,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:30:43.6,+29:10:50.6,44.1,68.1,SB.3*,3974
3422,NGC 5659,33.69,0.4,54.8,11,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:31:06.1,+25:21:18.4,34,67.6,S..3,4539
3422,NGC 5659,33.85,0.4,58.9,11.8,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:31:06.1,+25:21:18.4,34,67.6,S..3,4539
3422,NGC 5659,33.99,0.4,62.8,12.6,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:31:06.1,+25:21:18.4,34,67.6,S..3,4539
3422,NGC 5659,33.92,0.8,60.9,24.3,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:31:06.1,+25:21:18.4,34,67.6,S..3,4539
3423,ESO 447- G 017,34.43,0.43,76.8,16.5,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:31:22.5,-28:44:58.6,328,29.2,SAS4,6475
3423,ESO 447- G 017,34.72,0.43,88,18.9,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:31:22.5,-28:44:58.6,328,29.2,SAS4,6475
3423,ESO 447- G 017,34.77,0.43,90.1,19.4,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:31:22.5,-28:44:58.6,328,29.2,SAS4,6475
3423,ESO 447- G 017,34.71,0.8,87.3,34.9,IRAS,4,1997ApJS..109..333W,"MAT, I",14:31:22.5,-28:44:58.6,328,29.2,SAS4,6475
3424,ESO 579- G 025,34.45,0.43,77.5,16.7,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:31:29.7,-22:22:01.8,331.4,34.9,Sbc,7083
3424,ESO 579- G 025,34.62,0.43,83.8,18,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:31:29.7,-22:22:01.8,331.4,34.9,Sbc,7083
3424,ESO 579- G 025,34.85,0.43,93.2,20,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:31:29.7,-22:22:01.8,331.4,34.9,Sbc,7083
3424,ESO 579- G 025,34.91,0.8,95.8,38.3,IRAS,4,1997ApJS..109..333W,"MAT, I",14:31:29.7,-22:22:01.8,331.4,34.9,Sbc,7083
3425,NGC 5673,33.08,0.47,41.2,9.7,"Tully-Fisher, raw",1,1997ApJS..109..333W,"A82, H",14:31:30.9,+49:57:31.6,89.7,60.2,SB.5?/,2205
3425,NGC 5673,33.08,0.47,41.3,9.7,"Tully-Fisher, inv",1,1997ApJS..109..333W,"A82, H",14:31:30.9,+49:57:31.6,89.7,60.2,SB.5?/,2205
3425,NGC 5673,33.21,0.47,43.9,10.3,"Tully-Fisher, cor",1,1997ApJS..109..333W,"A82, H",14:31:30.9,+49:57:31.6,89.7,60.2,SB.5?/,2205
3425,NGC 5673,32.63,0.8,33.5,13.4,IRAS,4,1997ApJS..109..333W,"A82, H",14:31:30.9,+49:57:31.6,89.7,60.2,SB.5?/,2205
3426,"IC 4441, IC 4444",32.15,0.4,26.9,5.4,Tully-Fisher,1,1988NBGC.C....0000T,B,14:31:38.6,-43:25:06.4,321.6,15.8,SXT4*,1827
3427,ESO 175- G 009,33.04,0.8,40.6,16.2,Tully est,2,1988NBGC.C....0000T,,14:31:58.9,-55:27:59.9,316.9,4.7,Sbc,2954
3428,NGC 5678,32.76,0.8,35.6,14.2,Tully est,2,1988NBGC.C....0000T,B,14:32:05.6,+57:55:17.2,100,54.5,SXT3,2062
3429,ESO 447- G 019,33.13,0.43,42.2,9.1,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:32:22.5,-28:22:44.1,328.4,29.4,PSBS2*/,3773
3429,ESO 447- G 019,33.32,0.43,46,9.9,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:32:22.5,-28:22:44.1,328.4,29.4,PSBS2*/,3773
3429,ESO 447- G 019,33.38,0.43,47.4,10.2,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:32:22.5,-28:22:44.1,328.4,29.4,PSBS2*/,3773
3429,ESO 447- G 019,33.56,0.8,51.5,20.6,IRAS,4,1997ApJS..109..333W,"MAT, I",14:32:22.5,-28:22:44.1,328.4,29.4,PSBS2*/,3773
3430,NGC 5665,32.74,0.8,35.4,14.2,Tully est,2,1988NBGC.C....0000T,B,14:32:25.8,+08:04:42.6,359.1,59.4,SXT5P$,2224
3431,IC 1029,33,0.47,39.7,9.3,"Tully-Fisher, raw",1,1997ApJS..109..333W,"A82, H",14:32:27.2,+49:54:17.0,89.4,60.1,SA.3*/,2505
3431,IC 1029,33.14,0.47,42.5,10,"Tully-Fisher, cor",1,1997ApJS..109..333W,"A82, H",14:32:27.2,+49:54:17.0,89.4,60.1,SA.3*/,2505
3431,IC 1029,33.18,0.47,43.3,10.2,"Tully-Fisher, inv",1,1997ApJS..109..333W,"A82, H",14:32:27.2,+49:54:17.0,89.4,60.1,SA.3*/,2505
3431,IC 1029,32.87,0.8,37.5,15,IRAS,4,1997ApJS..109..333W,"A82, H",14:32:27.2,+49:54:17.0,89.4,60.1,SA.3*/,2505
3432,NGC 5665A,32.69,0.8,34.5,13.8,Tully est,2,1988NBGC.C....0000T,,14:32:27.3,+08:04:43.2,359.1,59.4,,2189
3433,ESO 447- G 021,34.57,0.43,81.9,17.6,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:32:28.6,-29:55:22.1,327.7,28,PSBR3,6788
3433,ESO 447- G 021,34.82,0.43,92.1,19.8,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:32:28.6,-29:55:22.1,327.7,28,PSBR3,6788
3433,ESO 447- G 021,34.82,0.43,92.2,19.8,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:32:28.6,-29:55:22.1,327.7,28,PSBR3,6788
3433,ESO 447- G 021,34.82,0.8,92.1,36.8,IRAS,4,1997ApJS..109..333W,"MAT, I",14:32:28.6,-29:55:22.1,327.7,28,PSBR3,6788
3434,NGC 5643,31.14,0.4,16.9,3.4,Tully-Fisher,1,1988NBGC.C....0000T,B,14:32:40.8,-44:10:28.6,321.4,15,SXT5,1066
3435,NGC 5669,31.98,0.4,24.9,5,Tully-Fisher,1,1988NBGC.C....0000T,B,14:32:43.5,+09:53:25.6,1.9,60.6,SXT6,1387
3436,NGC 5676,32.6,0.47,33.1,7.8,"Tully-Fisher, raw",1,1997ApJS..109..333W,"A82, H",14:32:46.9,+49:27:28.4,88.7,60.4,SAT4,2237
3436,NGC 5676,32.69,0.4,34.5,6.9,Tully-Fisher,1,1988NBGC.C....0000T,B,14:32:46.9,+49:27:28.4,88.7,60.4,SAT4,2237
3436,NGC 5676,32.82,0.47,36.7,8.6,"Tully-Fisher, inv",1,1997ApJS..109..333W,"A82, H",14:32:46.9,+49:27:28.4,88.7,60.4,SAT4,2237
3436,NGC 5676,32.83,0.47,36.8,8.7,"Tully-Fisher, cor",1,1997ApJS..109..333W,"A82, H",14:32:46.9,+49:27:28.4,88.7,60.4,SAT4,2237
3436,NGC 5676,32.66,0.8,34,13.6,IRAS,4,1997ApJS..109..333W,"A82, H",14:32:46.9,+49:27:28.4,88.7,60.4,SAT4,2237
3437,MCG -02-37-006,35.22,0.43,110.9,23.8,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:32:52.9,-12:58:32.1,337.7,42.9,SBT4,4112
3437,MCG -02-37-006,35.47,0.43,124,26.7,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:32:52.9,-12:58:32.1,337.7,42.9,SBT4,4112
3437,MCG -02-37-006,35.49,0.43,125.5,27,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:32:52.9,-12:58:32.1,337.7,42.9,SBT4,4112
3437,MCG -02-37-006,33.79,0.8,57.3,22.9,IRAS,4,1997ApJS..109..333W,"MAT, I",14:32:52.9,-12:58:32.1,337.7,42.9,SBT4,4112
3438,KUG 1431+264,33.78,0.4,57.1,11.4,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:33:19.7,+26:11:56.9,36.4,67.3,Sc,4845
3438,KUG 1431+264,33.83,0.4,58.4,11.7,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:33:19.7,+26:11:56.9,36.4,67.3,Sc,4845
3438,KUG 1431+264,34.03,0.4,64,12.8,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:33:19.7,+26:11:56.9,36.4,67.3,Sc,4845
3438,KUG 1431+264,34.06,0.8,65,26,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:33:19.7,+26:11:56.9,36.4,67.3,Sc,4845
3439,NGC 5668,32.15,0.4,26.9,5.4,Tully-Fisher,1,1988NBGC.C....0000T,B,14:33:24.3,+04:27:01.7,354.4,56.8,SAS7,1581
3440,NGC 5612,32.7,0.8,34.6,13.8,Tully est,2,1988NBGC.C....0000T,B,14:34:01.3,-78:23:15.0,308.1,-16.6,SA.2*,2527
3441,ESO 447- G 023,33.44,0.43,48.8,10.5,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:34:35.2,-27:59:43.0,329.1,29.6,SXT6*,3665
3441,ESO 447- G 023,33.63,0.43,53.3,11.5,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:34:35.2,-27:59:43.0,329.1,29.6,SXT6*,3665
3441,ESO 447- G 023,33.69,0.43,54.8,11.8,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:34:35.2,-27:59:43.0,329.1,29.6,SXT6*,3665
3441,ESO 447- G 023,33.52,0.8,50.5,20.2,IRAS,4,1997ApJS..109..333W,"MAT, I",14:34:35.2,-27:59:43.0,329.1,29.6,SXT6*,3665
3442,[SPS 909]***,31.7,0.4,21.9,4.4,"D-Sigma, raw",3,1997ApJS..109..333W,"Edat, B",14:34:36.0,+27:04:52.0,38.7,67.3,,3613
3442,[SPS 909]***,32.04,0.4,25.6,5.1,"D-Sigma, cor",3,1997ApJS..109..333W,"Edat, B",14:34:36.0,+27:04:52.0,38.7,67.3,,3613
3443,"UGC 09391, DDO 193",32.51,0.4,31.8,6.4,Tully-Fisher,1,1988NBGC.C....0000T,B,14:34:37.0,+59:20:16.1,101.2,53.2,SB.8,2062
3444,IC 4451,32.98,0.4,39.5,7.9,"D-Sigma, raw",3,1997ApJS..109..333W,"Edat, B",14:34:37.1,-36:17:09.0,325.2,22.1,E+..*,3841
3444,IC 4451,33.34,0.4,46.6,9.3,"D-Sigma, cor",3,1997ApJS..109..333W,"Edat, B",14:34:37.1,-36:17:09.0,325.2,22.1,E+..*,3841
3445,UGC 09380,32.27,0.4,28.5,5.7,Tully-Fisher,1,1988NBGC.C....0000T,B,14:34:39.2,+04:15:46.0,354.6,56.4,I..9,1692
3446,ESO 512- G 005,34.49,0.43,79.2,17,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:34:43.2,-25:26:38.0,330.5,31.8,Sc,6734
3446,ESO 512- G 005,34.56,0.43,81.5,17.5,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:34:43.2,-25:26:38.0,330.5,31.8,Sc,6734
3446,ESO 512- G 005,34.83,0.43,92.6,19.9,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:34:43.2,-25:26:38.0,330.5,31.8,Sc,6734
3446,ESO 512- G 005,34.8,0.8,91.1,36.4,IRAS,4,1997ApJS..109..333W,"MAT, I",14:34:43.2,-25:26:38.0,330.5,31.8,Sc,6734
3447,NGC 5682,32.8,0.8,36.3,14.5,Tully est,2,1988NBGC.C....0000T,B,14:34:44.9,+48:40:12.9,87,60.6,SBS3,2405
3448,ESO 385- G 047,31.85,0.43,23.4,5,"Tully-Fisher, inv",1,1997ApJS..109..333W,"MAT, I",14:34:45.5,-32:58:45.4,326.7,25.1,SBcd,4004
3448,ESO 385- G 047,31.98,0.43,24.9,5.4,"Tully-Fisher, raw",1,1997ApJS..109..333W,"MAT, I",14:34:45.5,-32:58:45.4,326.7,25.1,SBcd,4004
3448,ESO 385- G 047,32.28,0.43,28.6,6.1,"Tully-Fisher, cor",1,1997ApJS..109..333W,"MAT, I",14:34:45.5,-32:58:45.4,326.7,25.1,SBcd,4004
3448,ESO 385- G 047,33.69,0.8,54.7,21.9,IRAS,4,1997ApJS..109..333W,"MAT, I",14:34:45.5,-32:58:45.4,326.7,25.1,SBcd,4004
3449,NGC 5687,32.68,0.8,34.4,13.8,Tully est,2,1988NBGC.C....0000T,B,14:34:52.4,+54:28:32.6,95.4,56.8,L..-$,2251
3450,UGC 09387,34.65,0.4,85,17,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:35:17.1,+22:57:46.4,28.6,66.2,L,6329
3450,UGC 09387,34.78,0.4,90.3,18.1,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:35:17.1,+22:57:46.4,28.6,66.2,L,6329
3450,UGC 09387,34.94,0.4,97.5,19.5,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:35:17.1,+22:57:46.4,28.6,66.2,L,6329
3450,UGC 09387,34.63,0.8,84.3,33.7,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:35:17.1,+22:57:46.4,28.6,66.2,L,6329
3451,UGC 09385,32.22,0.8,27.8,11.1,Tully est,2,1988NBGC.C....0000T,,14:35:22.8,+05:16:35.6,356.1,57,I..9*,1640
3452,"UGC 09405, DDO 194",28.79,0.8,5.7,2.3,Tully est,2,1988NBGC.C....0000T,,14:35:24.4,+57:15:19.0,98.7,54.7,I..9,359
3453,NGC 5689,32.76,0.8,35.6,14.2,Tully est,2,1988NBGC.C....0000T,B,14:35:29.7,+48:44:29.9,87,60.5,SBS0*,2277
3454,CGCG 133-090,34.27,0.4,71.5,14.3,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:35:34.0,+22:43:56.9,28.1,66,S?,6128
3454,CGCG 133-090,34.36,0.4,74.5,14.9,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:35:34.0,+22:43:56.9,28.1,66,S?,6128
3454,CGCG 133-090,34.45,0.4,77.7,15.5,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:35:34.0,+22:43:56.9,28.1,66,S?,6128
3454,CGCG 133-090,34.57,0.8,82.2,32.9,IRAS,4,1997ApJS..109..333W,"HMCL, I",14:35:34.0,+22:43:56.9,28.1,66,S?,6128
3455,NGC 5670,32.96,0.8,39,15.6,Tully est,2,1988NBGC.C....0000T,,14:35:36.0,-45:58:01.1,321.2,13.2,LAT0,2755
3456,[SPS 912]***,31.88,0.4,23.7,4.7,"D-Sigma, raw",3,1997ApJS..109..333W,"Edat, B",14:35:36.0,+45:31:48.0,81.8,62.5,,2996
3456,[SPS 912]***,32.21,0.4,27.7,5.5,"D-Sigma, cor",3,1997ApJS..109..333W,"Edat, B",14:35:36.0,+45:31:48.0,81.8,62.5,,2996
3457,CGCG 133-097,34.09,0.4,65.8,13.2,"Tully-Fisher, raw",1,1997ApJS..109..333W,"HMCL, I",14:37:05.2,+24:58:40.9,33.7,66.2,Sc,4413
3457,CGCG 133-097,34.19,0.4,68.9,13.8,"Tully-Fisher, inv",1,1997ApJS..109..333W,"HMCL, I",14:37:05.2,+24:58:40.9,33.7,66.2,Sc,4413
3457,CGCG 133-097,34.28,0.4,71.7,14.3,"Tully-Fisher, cor",1,1997ApJS..109..333W,"HMCL, I",14:37:05.2,+24:58:40.9,33.7,66.2,Sc,4413
